GeneID,pvalue,padj,media_ANT,media_MED,media_POS,FC_ANT_vs_POS,FC_MED_vs_POS,FC_ANT_vs_MED,Patron,subject_acc,pct_identity,evalue,bit_score
L1_7147,0.004707852,0.0188888204795103,8.364733,8.276539,7.6976557,0.667077299999999,0.5788832999999993,0.0881939999999996,Uniforme,,,,
L1_37435,0.0047168513,0.0189195619786471,9.089233,9.305506,8.539305,0.5499279999999995,0.7662009999999988,-0.2162729999999992,Uniforme,,,,
L12_88832,0.0047481465,0.0190396906894868,9.0038,8.766058,9.586528,-0.5827279999999995,-0.8204700000000003,0.2377420000000007,Uniforme,,,,
L2_38420,0.0047583855,0.0190753412652538,10.8216,10.810784,11.3238945,-0.5022944999999996,-0.5131104999999998,0.0108160000000001,Uniforme,,,,
L12_74531,0.004762075,0.0190847234428456,7.275625,7.5298853,7.832734,-0.5571090000000005,-0.3028487000000002,-0.2542603000000003,Uniforme,,,,
L12_87636,0.0047713923,0.0191166488947233,9.988214,9.899024,9.646162,0.3420519999999989,0.2528620000000003,0.0891899999999985,Uniforme,,,,
L12_87490,0.004775704,0.0191285059049552,8.140768,8.005782,8.676443,-0.5356750000000012,-0.6706610000000008,0.1349859999999996,Uniforme,,,,
L1_51821,0.00478767,0.0191710068627574,3.1455011,2.5797107,2.0933838,1.0521173000000004,0.4863269000000003,0.5657904,Uniforme,,,,
L12_86256,0.0048063854,0.0192405019547362,10.050427,10.375644,11.293402,-1.2429749999999995,-0.917758000000001,-0.3252169999999985,Uniforme,,,,
L12_86148,0.0048306687,0.0193322404020346,5.4178715,5.5851283,6.033623,-0.6157515,-0.4484947000000003,-0.1672567999999996,Uniforme,,,,
L2_59419,0.004832536,0.0193342439307751,6.9506116,7.2234874,7.9866333,-1.0360217,-0.7631459000000005,-0.2728757999999995,Uniforme,,,,
L2_13630,0.0048353267,0.0193362645743022,4.141995,4.4226956,5.174848,-1.0328530000000002,-0.7521523999999999,-0.2807006000000003,Uniforme,,,,
L1_21643,0.0048357747,0.0193362645743022,10.223066,9.951793,9.170908,1.0521579999999986,0.7808849999999996,0.271272999999999,Uniforme,,,,
L12_73243,0.0048398,0.0193468912775141,9.897669,10.02791,10.476206,-0.578536999999999,-0.4482959999999991,-0.1302409999999998,Uniforme,,,,
L2_18408,0.0048477636,0.0193732517659611,7.9508777,7.9282274,8.748997,-0.7981192999999989,-0.8207695999999993,0.0226503000000004,Uniforme,,,,
L1_50555,0.0048556244,0.019397124060956,7.7498198,7.9969287,8.586574,-0.8367542000000006,-0.5896453000000008,-0.2471088999999997,Uniforme,,,,
L2_14323,0.0048564794,0.019397124060956,3.1755986,3.1091747,3.6444454,-0.4688468000000001,-0.5352706999999999,0.0664238999999997,Uniforme,,,,
L12_76948,0.004864236,0.0194226206359675,10.564617,10.655943,10.121412,0.4432050000000007,0.5345310000000012,-0.0913260000000004,Uniforme,,,,
L12_83193,0.004867077,0.0194284809631364,6.8349085,6.5387626,6.2522964,0.5826121000000004,0.2864662000000004,0.2961458999999999,Uniforme,,,,
L2_32702,0.004875522,0.0194567027492566,5.709101,6.110099,5.2178793,0.4912217000000005,0.8922197000000001,-0.4009979999999995,Uniforme,,,,
L1_22369,0.004879977,0.0194689892470107,10.0046215,9.715467,9.275098,0.7295235000000009,0.4403690000000004,0.2891545000000004,Uniforme,,,,
L12_79258,0.0049024336,0.0195530668722346,9.286832,8.959778,8.387252,0.8995800000000003,0.5725259999999999,0.3270540000000004,Uniforme,,,,
L1_70152,0.004915537,0.0195998026420579,6.9610496,7.634317,8.22743,-1.2663804,-0.5931129999999998,-0.6732674000000003,Uniforme,,,,
L12_86826,0.0049283276,0.0196452665535817,13.699404,14.248489,13.433523,0.2658810000000002,0.8149660000000001,-0.5490849999999998,Uniforme,,,,
L1_58528,0.004930883,0.0196499167189894,6.7951026,7.1350617,7.5531187,-0.7580160999999999,-0.4180570000000001,-0.3399590999999997,Uniforme,,,,
L1_52800,0.004942982,0.0196925841283154,1.2394452,1.347046,0.26446468,0.97498052,1.08258132,-0.1076007999999999,Uniforme,,,,
L12_67149,0.004946992,0.0197030104201723,6.730255,7.1253824,7.470685,-0.7404299999999999,-0.3453025999999992,-0.3951274000000007,Uniforme,,,,
L12_85873,0.0049519488,0.0197172021356225,9.838735,10.30111,10.785359,-0.946624,-0.4842490000000001,-0.4623749999999997,Uniforme,,,,
L12_86127,0.00496347,0.0197575161267348,12.107714,11.732025,12.338959,-0.2312449999999994,-0.606933999999999,0.3756889999999995,Uniforme,,,,
L12_72154,0.0049663517,0.0197634253348322,16.85561,17.242275,16.4021,0.4535099999999978,0.8401749999999986,-0.3866650000000007,Uniforme,,,,
L12_80669,0.004969324,0.0197696924689922,6.714009,7.206138,7.6907854,-0.9767764000000004,-0.4846474,-0.4921290000000002,Uniforme,,,,
L4_74885,0.0049788505,0.019802023557957,16.049755,16.261057,16.491388,-0.4416329999999995,-0.2303309999999996,-0.2113019999999998,Uniforme,,,,
L2_21997,0.0049882163,0.0198336976985779,5.4398146,5.1904535,4.785434,0.6543805999999996,0.4050194999999998,0.2493610999999997,Uniforme,,,,
L1_22823,0.004992113,0.0198436140406737,8.045118,8.092153,7.479026,0.5660920000000003,0.6131269999999995,-0.0470349999999992,Uniforme,,,,
L12_86680,0.0049970197,0.019857538503783,7.3752985,7.5127707,7.7587256,-0.3834270999999996,-0.2459549000000001,-0.1374721999999995,Uniforme,,,,
L12_87850,0.0050062677,0.0198887023304313,10.053062,10.506358,9.590393,0.462669,0.915965,-0.4532959999999999,Uniforme,,,,
L2_51796,0.0050110575,0.0199021421072733,7.007539,6.9495654,6.288448,0.7190910000000006,0.6611174000000002,0.0579736000000004,Uniforme,,,,
L2_17545,0.005014564,0.0199104787101182,3.98034,4.7674513,5.2173886,-1.2370485999999996,-0.4499372999999993,-0.7871113000000003,Uniforme,,,,
L12_84944,0.005018291,0.0199196867780147,7.99472,8.264598,8.913599,-0.9188789999999996,-0.6490010000000002,-0.2698779999999994,Uniforme,,,,
L1_5135,0.005020798,0.0199240482212429,6.479841,6.381626,5.948474,0.5313670000000004,0.4331519999999997,0.0982150000000006,Uniforme,,,,
L12_88356,0.0050240834,0.019931494168372,9.28432,9.606329,9.893217,-0.6088970000000007,-0.2868879999999993,-0.3220090000000013,Uniforme,,,,
L2_38284,0.005031349,0.0199547228054828,9.716068,9.69069,9.223742,0.4923260000000002,0.4669480000000003,0.0253779999999999,Uniforme,,,,
L1_61104,0.005048602,0.0200129874634096,3.8972979,4.7286687,5.4797235,-1.5824256000000003,-0.7510548000000004,-0.8313708000000002,Uniforme,,,,
L2_56075,0.005048869,0.0200129874634096,7.3199077,6.8650446,7.244361,0.0755467000000003,-0.3793163999999995,0.4548630999999998,Uniforme,,,,
L12_79611,0.005054423,0.020029390441692,9.092341,8.8164,9.558084,-0.4657429999999998,-0.7416839999999993,0.2759409999999995,Uniforme,,,,
L2_61718,0.005074513,0.0201033708931279,5.7001395,5.6649346,5.2461433,0.4539961999999997,0.4187912999999996,0.0352049,Uniforme,,,,
L12_82520,0.0050816378,0.020125960085639,4.3179746,4.34688,4.987976,-0.6700013999999994,-0.6410960000000001,-0.0289053999999993,Uniforme,,,,
L12_79559,0.0050929594,0.0201651543310277,7.739303,7.9437966,8.397626,-0.6583230000000011,-0.4538294000000009,-0.2044936000000001,Uniforme,,,,
L1_30842,0.0050971564,0.0201761251978396,5.5076394,5.412328,4.9639482,0.5436912000000005,0.4483797999999996,0.0953114000000008,Uniforme,,,,
L1_48541,0.005104411,0.020199189201336,5.7939234,4.9288025,6.497361,-0.7034376,-1.5685585,0.8651209,Uniforme,,,,
L12_76044,0.0051091714,0.0202123734777609,9.173386,9.11163,9.730471,-0.5570849999999989,-0.6188409999999998,0.0617560000000008,Uniforme,,,,
L12_84501,0.0051162574,0.0202347477615506,10.174242,10.121734,9.688098,0.4861439999999994,0.4336359999999999,0.0525079999999995,Uniforme,,,,
L2_57911,0.0051256944,0.0202664056116878,1.3952839,1.2121454,2.589887,-1.1946031,-1.3777416,0.1831384999999998,Alto_POS,,,,
L1_54482,0.005134007,0.0202936005850691,9.06126,8.680203,8.6177025,0.4435575000000007,0.0625005000000005,0.3810570000000002,Uniforme,,,,
L1_56326,0.0051357797,0.0202949374041379,4.75984,4.154449,3.8303344,0.9295055999999996,0.3241145999999997,0.605391,Uniforme,,,,
L1_21868,0.005149337,0.0203428289590882,7.650222,8.00775,8.2442255,-0.5940035000000004,-0.2364755000000009,-0.3575279999999994,Uniforme,,,,
L1_67167,0.005164851,0.0203984217355022,5.5485077,5.331937,4.4424777,1.1060299999999996,0.8894592999999995,0.2165707000000001,Uniforme,,,,
L12_83893,0.0051695816,0.020411406978736,6.707244,6.896678,7.25266,-0.5454159999999995,-0.355982,-0.1894339999999994,Uniforme,,,,
L3_33814,0.0051722853,0.0204163837752275,11.022236,10.87009,11.510111,-0.4878750000000007,-0.6400210000000008,0.1521460000000001,Uniforme,,,,
L12_75172,0.0051737814,0.0204165929604992,12.565312,11.706286,12.418998,0.1463140000000002,-0.7127119999999998,0.8590260000000001,Uniforme,,,,
L12_88982,0.0051871785,0.0204637518646824,9.60327,9.544527,9.994177,-0.3909070000000003,-0.4496500000000001,0.0587429999999997,Uniforme,,,,
L3_78083,0.005194148,0.020485534554164,0.9319636,1.1039255,0.3412094,0.5907542,0.7627160999999999,-0.1719618999999999,Uniforme,,,,
L3_85293,0.005213322,0.0205554258646266,9.357746,9.312663,8.893242,0.4645039999999998,0.4194209999999998,0.0450829999999999,Uniforme,,,,
L2_28288,0.005223294,0.0205890045219222,5.4335575,5.2145205,4.998571,0.4349864999999999,0.2159494999999998,0.2190370000000001,Uniforme,,,,
L2_48374,0.0052548344,0.0207017940981041,8.111773,8.551337,7.863822,0.2479509999999996,0.6875150000000003,-0.4395640000000007,Uniforme,,,,
L12_87827,0.005254656,0.0207017940981041,10.241612,9.953198,9.655685,0.5859269999999999,0.2975130000000003,0.2884139999999995,Uniforme,,,,
L12_80243,0.00526426,0.0207331526862718,8.114634,8.829154,8.772627,-0.6579929999999994,0.0565270000000008,-0.7145200000000003,Uniforme,,,,
L2_55687,0.00530916,0.0209041705107248,1.5111988,1.4514164,2.404342,-0.8931432000000001,-0.9529256000000002,0.0597824,Uniforme,,,,
L12_84041,0.0053185313,0.020935242713813,12.052801,12.002282,11.695333,0.3574680000000008,0.3069489999999995,0.0505190000000013,Uniforme,,,,
L12_83974,0.005333323,0.0209876275184837,7.1799965,7.218123,7.628816,-0.4488194999999999,-0.4106929999999993,-0.0381265000000006,Uniforme,,,,
L2_8593,0.005335024,0.0209884832687499,7.7926645,8.298114,8.676674,-0.8840095000000003,-0.3785600000000002,-0.5054495000000001,Uniforme,,,,
L2_65531,0.0053452495,0.0210228649884346,5.582927,6.029351,6.6365256,-1.0535986,-0.6071745999999996,-0.4464240000000004,Uniforme,,,,
L12_86605,0.005354825,0.021054671608919,11.215157,10.792184,10.150318,1.0648389999999992,0.6418660000000003,0.4229729999999989,Uniforme,,,,
L12_83807,0.0053691,0.021104933233131,8.520921,8.610963,9.087774,-0.566853,-0.4768109999999996,-0.0900420000000004,Uniforme,,,,
L12_73800,0.0053914427,0.0211868721196272,9.973377,10.012006,10.280685,-0.3073080000000008,-0.2686790000000005,-0.0386290000000002,Uniforme,,,,
L3_77340,0.0053998805,0.021214137445169,4.4875207,4.288802,3.6067595,0.8807612000000002,0.6820424999999997,0.1987187000000005,Uniforme,,,,
L2_65267,0.005417272,0.0212730474098265,7.3987713,7.6576324,7.966939,-0.5681677,-0.3093066000000002,-0.2588610999999998,Uniforme,,,,
L2_39941,0.005417883,0.0212730474098265,5.1155057,6.3334002,6.8711243,-1.7556186,-0.5377241000000001,-1.2178945,Uniforme,,,,
L12_82229,0.0054381005,0.0213465062243973,9.649805,10.147254,10.742163,-1.092357999999999,-0.5949089999999995,-0.4974489999999996,Uniforme,,,,
L1_42067,0.0054521253,0.0213956219388298,1.3967736,3.9198282,0.68683225,0.7099413499999999,3.23299595,-2.5230546,Uniforme,,,,
L12_73190,0.005454096,0.0213974199332172,6.710677,6.751706,6.416949,0.2937279999999997,0.3347570000000006,-0.0410290000000008,Uniforme,,,,
L1_33765,0.005463964,0.0214301903095919,3.1332705,3.4118855,2.5589747,0.5742958000000002,0.8529108000000001,-0.2786149999999998,Uniforme,,,,
L12_89119,0.0054702,0.0214487026225385,8.317416,8.233806,7.6046386,0.7127773999999993,0.6291673999999992,0.0836100000000001,Uniforme,,,,
L3_58677,0.0054745255,0.0214597152403601,9.068749,8.958043,9.472078,-0.4033289999999994,-0.5140349999999998,0.1107060000000004,Uniforme,,,,
L12_89633,0.0054891575,0.0214947290078351,11.121518,11.1271925,12.067715,-0.9461969999999996,-0.9405225000000002,-0.0056744999999995,Uniforme,,,,
L3_76379,0.005486417,0.0214947290078351,3.8604572,4.1691594,5.12333,-1.2628728000000002,-0.9541706000000004,-0.3087021999999999,Uniforme,,,,
L12_86773,0.0054925596,0.0214947290078351,7.3159933,7.2514424,7.7842875,-0.4682941999999999,-0.5328450999999994,0.0645508999999995,Uniforme,,,,
L12_74629,0.0054884185,0.0214947290078351,8.302493,10.834428,3.4366786,4.8658144,7.3977494,-2.5319350000000007,Alto_ANT-MED,,,,
L12_82974,0.0054900087,0.0214947290078351,8.791989,8.530588,8.004652,0.7873369999999991,0.5259359999999997,0.2614009999999993,Uniforme,,,,
L2_7095,0.005492574,0.0214947290078351,6.0676246,6.415058,6.944299,-0.8766743999999997,-0.5292409999999999,-0.3474333999999999,Uniforme,,,,
L12_72667,0.0054996596,0.0215105568045914,7.794277,7.7015533,7.1828613,0.6114157000000002,0.5186919999999997,0.0927237000000005,Uniforme,,,,
L12_59826,0.0054989317,0.0215105568045914,3.468189,3.8980231,4.074724,-0.6065349999999996,-0.1767008999999997,-0.4298340999999999,Uniforme,,,,
L12_76133,0.0055055255,0.021527548189053,3.7279227,3.9194248,4.7499266,-1.0220039,-0.8305018000000004,-0.1915020999999996,Uniforme,,,,
L12_77543,0.0055197263,0.0215725690567639,10.246449,10.090278,9.735483,0.5109659999999998,0.3547949999999993,0.1561710000000005,Uniforme,,,,
L12_86737,0.005520089,0.0215725690567639,9.340004,9.528911,9.881284,-0.5412800000000004,-0.352373,-0.1889070000000003,Uniforme,,,,
L3_64712,0.0055321855,0.0216138715642558,10.605544,10.600387,11.289225,-0.683681,-0.6888380000000005,0.0051570000000005,Uniforme,,,,
L12_82773,0.0055346224,0.0216174219828304,8.385851,10.015946,8.35937,0.0264810000000004,1.6565759999999994,-1.630094999999999,Uniforme,,,,
L12_61478,0.0055424827,0.0216421482115706,5.4802055,5.824416,6.4235168,-0.9433112999999996,-0.5991007999999995,-0.3442105,Uniforme,,,,
L3_79544,0.005547079,0.0216541180106252,5.5065823,5.9281745,5.001241,0.5053412999999995,0.9269334999999996,-0.4215922000000001,Uniforme,,,,
L12_73247,0.0055528535,0.0216697804543502,8.497842,8.5355835,7.9150443,0.5827977000000004,0.6205391999999996,-0.0377414999999992,Uniforme,,,,
L12_77296,0.0055541545,0.0216697804543502,6.8892436,7.1719794,7.2699766,-0.3807329999999993,-0.0979972,-0.2827357999999993,Uniforme,,,,
L12_85825,0.005556477,0.021672863754728,6.3275356,6.0535455,5.5777903,0.7497452999999998,0.4757552,0.2739900999999998,Uniforme,,,,
L2_56340,0.0055687907,0.0217089231875893,5.5817485,6.16124,5.84912,-0.2673715000000003,0.3121200000000002,-0.5794915000000005,Uniforme,,,,
L3_77107,0.005567521,0.0217089231875893,2.3980114,2.4259598,0.679644,1.7183674,1.7463158,-0.0279484,Alto_ANT-MED,,,,
L1_29932,0.005572912,0.0217190037144106,5.0088267,5.0945716,5.494502,-0.4856752999999996,-0.3999303999999997,-0.0857448999999999,Uniforme,,,,
L3_77334,0.005586151,0.0217646044265777,8.911648,8.725219,8.509195,0.4024529999999995,0.2160239999999991,0.1864290000000004,Uniforme,,,,
L12_76005,0.0055892845,0.0217708170085495,12.85349,12.746416,12.07619,0.7773000000000003,0.6702259999999995,0.1070740000000007,Uniforme,,,,
L2_28773,0.005593611,0.0217816718389246,5.230137,5.436425,6.0005836,-0.7704465999999996,-0.5641585999999998,-0.2062879999999998,Uniforme,,,,
L2_47030,0.0055987416,0.0217918518533548,3.805635,3.5271916,3.0849042,0.7207308000000001,0.4422874000000001,0.2784434,Uniforme,,,,
L12_88936,0.005599306,0.0217918518533548,6.855957,6.602989,6.1741776,0.6817793999999999,0.4288113999999998,0.2529680000000001,Uniforme,,,,
L12_87388,0.0056033316,0.0218015215186734,7.9628115,6.9616165,7.7067885,0.2560229999999999,-0.7451720000000002,1.001195,Uniforme,,,,
L12_82660,0.005629795,0.021898463517832,10.430459,10.417593,10.915143,-0.4846839999999996,-0.4975500000000004,0.0128660000000007,Uniforme,,,,
L12_89659,0.005634738,0.0219116658489452,10.375124,9.641205,9.757665,0.6174590000000002,-0.11646,0.7339190000000002,Uniforme,,,,
L12_86959,0.0056367107,0.0219133129703225,12.890938,12.83156,12.457607,0.4333310000000008,0.3739530000000002,0.0593780000000006,Uniforme,,,,
L3_47410,0.00563888,0.0219157247365309,14.196892,14.190138,14.571096,-0.3742040000000006,-0.3809580000000014,0.0067540000000008,Uniforme,,,,
L3_83339,0.005653181,0.0219652714116708,9.851261,9.8889265,9.221683,0.6295779999999986,0.6672434999999997,-0.037665500000001,Uniforme,,,,
L1_29215,0.0056603993,0.0219872787770984,7.2095623,7.310949,8.255321,-1.0457587000000004,-0.9443720000000004,-0.1013866999999999,Uniforme,,,,
L1_46336,0.00567341,0.0220317677546148,5.365104,5.5801153,6.2192087,-0.8541047000000006,-0.6390934000000001,-0.2150113000000004,Uniforme,,,,
L12_79230,0.005685903,0.0220681677936526,10.219665,10.402869,8.970759,1.2489060000000016,1.4321100000000015,-0.1832039999999999,Alto_ANT-MED,,,,
L1_13902,0.005685313,0.0220681677936526,3.4763072,3.4085522,3.90312,-0.4268128,-0.4945678,0.067755,Uniforme,,,,
L12_76595,0.0056944494,0.0220952758787008,13.012299,13.255963,13.688825,-0.6765259999999991,-0.4328620000000001,-0.243663999999999,Uniforme,,,,
L1_35303,0.0057094465,0.022135961093963,3.1094093,2.7247672,1.7506336,1.3587756999999998,0.9741336,0.3846420999999997,Uniforme,,,,
L2_63675,0.005709629,0.022135961093963,7.306029,7.4099493,7.8793387,-0.5733097000000003,-0.4693893999999998,-0.1039203000000004,Uniforme,,,,
L12_71702,0.005708133,0.022135961093963,8.757171,9.279159,9.231298,-0.4741270000000011,0.0478609999999992,-0.5219880000000003,Uniforme,,,,
L2_51722,0.00572231,0.0221790461799716,5.674998,5.950763,6.621937,-0.9469389999999996,-0.6711739999999997,-0.2757649999999998,Uniforme,,,,
L1_34595,0.00573109,0.0222069925591104,7.1421633,7.122128,6.8203783,0.3217850000000002,0.3017497000000002,0.0200352999999999,Uniforme,,,,
L1_37283,0.0057370327,0.0222239326920282,2.2538269,1.513785,0.56066656,1.69316034,0.95311844,0.7400419,Uniforme,,,,
L2_62826,0.005750853,0.0222713711588418,9.238403,9.104227,8.455348,0.7830549999999992,0.6488789999999991,0.134176,Uniforme,,,,
L12_76375,0.0057664164,0.0223255318266578,8.628127,8.47203,9.109086,-0.4809590000000003,-0.6370559999999994,0.156096999999999,Uniforme,,,,
L12_86376,0.005775227,0.0223482952237178,9.774273,9.779389,10.098569,-0.3242959999999986,-0.3191799999999993,-0.0051159999999992,Uniforme,,,,
L3_79451,0.0057754554,0.0223482952237178,1.883678,1.5218924,0.5179898,1.3656882,1.0039026,0.3617855999999999,Alto_ANT-MED,,,,
L12_75145,0.005797223,0.0224263922451178,6.006728,6.001855,7.329442,-1.3227140000000004,-1.3275870000000003,0.0048729999999999,Alto_POS,,,,
L1_67752,0.0057995976,0.0224294442796245,5.4322543,5.0925703,5.918027,-0.4857727,-0.8254567000000002,0.3396840000000001,Uniforme,,,,
L2_20555,0.0058012437,0.0224296788003648,5.1219635,5.5008874,5.6987295,-0.5767660000000001,-0.1978420999999999,-0.3789239000000002,Uniforme,,,,
L2_57815,0.005804168,0.0224348539756254,6.268605,5.658878,6.4465714,-0.1779663999999998,-0.7876934000000002,0.6097270000000004,Uniforme,,,,
L1_65032,0.0058137877,0.0224658985164579,7.234094,6.673587,6.206794,1.0272999999999994,0.466793,0.5605069999999994,Uniforme,,,,
L12_78330,0.0058181332,0.022476551332778,9.786417,10.14897,11.007042,-1.220625,-0.858072,-0.3625530000000001,Uniforme,,,,
L12_74193,0.0058244513,0.0224948165528405,8.018585,9.740143,9.02677,-1.008185000000001,0.7133729999999989,-1.721558,Uniforme,,,,
L12_78669,0.005831302,0.0225151286642961,6.9304028,7.2647142,7.8276205,-0.8972176999999997,-0.5629062999999999,-0.3343113999999998,Uniforme,,,,
L12_47141,0.005834057,0.0225196191868242,9.16431,9.367774,8.920099,0.2442109999999999,0.4476750000000002,-0.2034640000000003,Uniforme,,,,
L12_89605,0.005836626,0.0225233902665189,5.275979,5.371719,4.8744707,0.4015083000000006,0.4972482999999998,-0.0957399999999992,Uniforme,,,,
